name,price,url
"Smartphone TCL L5, Preto, 5033E, Tela de 5"", 16GB, 8MP",,https://www.magazineluiza.com.br/smartphone-tcl-l5-preto-5033e-tela-de-5-16gb-8mp-semp-tcl/p/fh00ghd569/te/tcsp/
Smartphone Samsung Galaxy A20S SM-A207M - 32GB - Dual-Sim - Preto,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a20s-sm-a207m-32gb-dual-sim-preto/p/ceb89jfab3/te/galx/
Smartphone LG K51S LM-K510BMW 64GB Android 9.0 Pie Titanium,,https://www.magazineluiza.com.br/smartphone-lg-k51s-lm-k510bmw-64gb-android-9-0-pie-titanium/p/ke75d241j8/te/telg/
"Smartphone Samsung Galaxy A01 32GB 2GB RAM Tela Infinita de 5.7"" Câmera Dupla Traseira Preto",738.15,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-32gb-2gb-ram-tela-infinita-de-5-7-camera-dupla-traseira-preto/p/gf5da4cah7/te/gx01/
"Smartphone Samsung Galaxy S20 FE 128GB, 6GB RAM, Tela Infinita de 6.5”, Câmera Traseira Tripla",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-128gb-6gb-ram-tela-infinita-de-6-5-camera-traseira-tripla/p/jae2d2377a/te/gs2f/
"iPhone 11 Vermelho, com Tela de 6,1"", 4G, 64 GB e Câmera de 12 MP - MHDD3BR/A",,https://www.magazineluiza.com.br/iphone-11-vermelho-com-tela-de-61-4g-64-gb-e-camera-de-12-mp-mhdd3br-a-apple/p/eh297cbe6a/te/ip11/
"Smartphone Samsung Galaxy S20&43 128GB 8GB RAM, Tela Infinita de 6.7"" Cosmic Gray",4464.05,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-43-128gb-8gb-ram-tela-infinita-de-6-7-cosmic-gray/p/he8cb0cb0h/te/galx/
"Smartphone LG K22+ 3GB Memória 64GB armazenamento Dual Chip Android 10 Tela 6.2"" Quad Core 4G Câmera 13MP+2MP - Vermelho",,https://www.magazineluiza.com.br/smartphone-lg-k22-3gb-memoria-64gb-armazenamento-dual-chip-android-10-tela-6-2-quad-core-4g-camera-13mp-2mp-vermelho/p/dffg574992/te/telg/
"Smartphone Samsung Galaxy A31 Dual Chip Android 10 Tela 6.4"" Octa-Core 128GB 4G Câmera Quádrupla 48MP+8MP+5MP+5MP - Azul",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a31-dual-chip-android-10-tela-6-4-octa-core-128gb-4g-camera-quadrupla-48mp-8mp-5mp-5mp-azul/p/keb64f3g43/te/ga31/
Smartphone Samsung Galaxy S20 FE - 128GB,2849.05,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-128gb/p/djeb1j1jj0/te/gs2f/
"Smartphone Xiaomi Redmi 9A 32GB 2GB RAM Tela 6.53"" Câmera Traseira 13MP Frontal de 5MP Bateria 5000mAh Cinza",,https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-9a-32gb-2gb-ram-tela-6-53-camera-traseira-13mp-frontal-de-5mp-bateria-5000mah-cinza/p/bcedd01hb5/te/xiao/
"Smartphone Moto E7 Plus Azul Navy, com Tela de 6,5"", 4G, 64GB e Câmera de 48MP* + 2MP - XT2081-1",,https://www.magazineluiza.com.br/smartphone-moto-e7-plus-azul-navy-com-tela-de-65-4g-64gb-e-camera-de-48mp-2mp-xt2081-1-motorola/p/bfag013cgb/te/me7p/
"Smartphone Samsung Galaxy Note 20 5G, 256GB, 8GB RAM, Câmera Traseira Tripla e Frontal 10MP Preto",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-note-20-5g-256gb-8gb-ram-camera-traseira-tripla-e-frontal-10mp-preto/p/dhjjac5cf4/te/gn20/
"Smartphone Samsung Galaxy Note 20 5G, 256GB, 8GB RAM, Câmera Traseira Tripla e Frontal 10MP Preto",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-note-20-5g-256gb-8gb-ram-camera-traseira-tripla-e-frontal-10mp-preto/p/kad1e1ekhf/te/gn20/
"Smartphone Nokia 2.3 Dual Chip Android Tela 6.2"" 32GB 4G Câmera Dupla 13MP +2MP",,https://www.magazineluiza.com.br/smartphone-nokia-2-3-dual-chip-android-tela-6-2-32gb-4g-camera-dupla-13mp-2mp/p/ha93337536/te/tcsp/
iPhone 11 256GB - Preto,,https://www.magazineluiza.com.br/iphone-11-256gb-preto-apple/p/cdfhjbb755/te/ip11/
Samsung Galaxy A01 32GB 4G Tela 5.7 Octa-Core 2.0 GHz Câmera 13MP - Vermelho,,https://www.magazineluiza.com.br/samsung-galaxy-a01-32gb-4g-tela-5-7-octa-core-2-0-ghz-camera-13mp-vermelho/p/aaf7a9g5cj/te/gx01/
Smartphone Samsung Galaxy A10S 32Gb Tela 6.2 2Gb Dual Chip,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb-tela-6-2-2gb-dual-chip/p/fjg8e6f43k/te/s10s/
Smartphone Samsung Galaxy Note 20 Dual Chip 256GB Tela 6.7 5G  Octa-Core Câmera Tripla 12MP+64MP+12MP,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-note-20-dual-chip-256gb-tela-6-7-5g-octa-core-camera-tripla-12mp-64mp-12mp/p/dddc6d93ec/te/gn20/
Celular Samsung Galaxy A31 128gb 4gb Ram 48mp 6.4 Pol Preto,1899.91,https://www.magazineluiza.com.br/celular-samsung-galaxy-a31-128gb-4gb-ram-48mp-6-4-pol-preto/p/ffg2haga63/te/ga31/
"Smartphone Motorola Moto Edge, 6,7”, 128GB, Android 10, Câmera Quádrupla, Preto",,https://www.magazineluiza.com.br/smartphone-motorola-moto-edge-67-128gb-android-10-camera-quadrupla-preto/p/ccjfj1a3h5/te/medg/
"Celular Motorola Moto E7 Cinza Metálico 32GB Tela 6.5"" 2GB RAM Câmera Dupla 48MP + 2MP",,https://www.magazineluiza.com.br/celular-motorola-moto-e7-cinza-metalico-32gb-tela-6-5-2gb-ram-camera-dupla-48mp-2mp/p/bg03gjbdb2/te/me7p/
Celular Samsung Galaxy A10s Preto 32gb,1234.91,https://www.magazineluiza.com.br/celular-samsung-galaxy-a10s-preto-32gb/p/be2kad45dh/te/s10s/
Smartphone Samsung Galaxy S20 FE 256GB Cloud,3552.7,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-256gb-cloud-orange-fone-de-ouvido-bluetooth-galaxy-buds/p/229454700/te/gs2f/
"Smartphone Samsung Galaxy A71 128GB Dual Chip Android Tela 6,7 Octa-Core 2.2 GHz 4G Câmera Quádrupla 64MP",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a71-128gb-dual-chip-android-tela-67-octa-core-2-2-ghz-4g-camera-quadrupla-64mp/p/cf389gkg4d/te/ga71/
"iPhone 12 Pro Max Apple Azul-Pacífico, 256GB Desbloqueado - MGDF3BZ/A",,https://www.magazineluiza.com.br/iphone-12-pro-max-apple-azul-pacifico-256gb-desbloqueado-mgdf3bz-a/p/eabgj11kg8/te/12pm/
"Smartphone Samsung Galaxy A01 Core 32GB 2GB RAM Câmera 8MP Tela 5.3"" - Preto",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-core-32gb-2gb-ram-camera-8mp-tela-5-3-preto/p/hd61fh2d08/te/galx/
"Smartphone Lenovo K6 K33a48 Dual 16GB Tela 5.0"" 13MP - Prata",,https://www.magazineluiza.com.br/smartphone-lenovo-k6-k33a48-dual-16gb-tela-5-0-13mp-prata/p/ehe0kbgga0/te/lek6/
"Smartphone Poco X3 NFC Tela 6,67"" 6GB/64GB",,https://www.magazineluiza.com.br/smartphone-poco-x3-nfc-tela-667-6gb-64gb-xiaomi/p/cak081k9kb/te/xiao/
"Smartphone Samsung Galaxy A11 64GB 3GB RAM Câmera Tripla 13MP Tela Infinita 6.4"" - Vermelho",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a11-64gb-3gb-ram-camera-tripla-13mp-tela-infinita-6-4-vermelho/p/kc452b55jb/te/ga11/
Celular Lg K51-S 64Gb 3Gb 6.5 4 Câmeras Octa Core Vermelho,,https://www.magazineluiza.com.br/celular-lg-k51-s-64gb-3gb-6-5-4-cameras-octa-core-vermelho-lg-celular/p/fh5gbdb40c/te/telg/
Smartphone Xiaomi Redmi 8A,,https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-8a/p/bkk2689113/te/rem8/
"Smartphone K22 Blue LG, com Tela de 6,2"", 4G, 32GB e Câmera Dupla de 13 MP + 2 MP - LMK200BMW.ABRABL",,https://www.magazineluiza.com.br/smartphone-k22-blue-lg-com-tela-de-62-4g-32gb-e-camera-dupla-de-13-mp-2-mp-lmk200bmw-abrabl/p/gd20dd9522/te/telg/
"Smartphone LG K71 128GB Titan 4G Octa-Core - 4GB RAM Tela 6,8” Câm. Tripla + Selfie 32MP Dual Chip",,https://www.magazineluiza.com.br/smartphone-lg-k71-128gb-titan-4g-octa-core-4gb-ram-tela-68-cam-tripla-selfie-32mp-dual-chip/p/ae7a40cej1/te/telg/
"Smartphone Samsung Galaxy A01 Tela 5.3, 32GB 2GB RAM",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-tela-5-3-32gb-2gb-ram/p/bh751f7608/te/gx01/
"Smartphone LG K22+ Titan, com Tela de 6,2"", 4G, 64GB e Câmera Dupla de 13MP + 2MP - LMK200BAW",,https://www.magazineluiza.com.br/smartphone-lg-k22-titan-com-tela-de-62-4g-64gb-e-camera-dupla-de-13mp-2mp-lmk200baw/p/ge4f09aeff/te/telg/
Smartphone Motorola Moto E7 Plus 64GB - Azul Navy,,https://www.magazineluiza.com.br/smartphone-motorola-moto-e7-plus-64gb-azul-navy/p/ke071ajck3/te/me7p/
"Smartphone Samsung Galaxy S21 Plus 128GB + 8GB RAM, Tela Infinita de 6.7",6649.05,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s21-plus-128gb-8gb-ram-tela-infinita-de-6-7/p/ecjf459khe/te/galx/
"Smartphone xiaomi redmi note 9 tela 6,53"" 4gb/128gb 4g",,https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-9-tela-653-4gb-128gb-4g/p/ebc8fbb8ha/te/rno9/
"iPhone 12 Pro Max Apple Prata, 128GB Desbloqueado - MGD83BZ/A",,https://www.magazineluiza.com.br/iphone-12-pro-max-apple-prata-128gb-desbloqueado-mgd83bz-a/p/ak89791ed5/te/12pm/
"Smartphone Philco PCS02RG Hit Max 128 GB 6"" Câmera Dupla 12 MP 12 MP Frontal 8MP Android 10 Rosê",1454.03,https://www.magazineluiza.com.br/smartphone-philco-pcs02rg-hit-max-128-gb-6-camera-dupla-12-mp-12-mp-frontal-8mp-android-10-rose/p/kha84jg5k9/te/phhm/
"Zenfone 6 Preto Asus, com Tela de 6,4"", 4G, 256 GB e Câmera Flip 48+13MP - ZS630KL",,https://www.magazineluiza.com.br/zenfone-6-preto-asus-com-tela-de-64-4g-256-gb-e-camera-flip-48-13mp-zs630kl/p/hh678950j7/te/tcsp/
"Smartphone Samsung Galaxy S21 Plus 256GB + 8GB RAM, Tela Infinita de 6.7",7029.05,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s21-plus-256gb-8gb-ram-tela-infinita-de-6-7/p/hfe6a1ba68/te/galx/
"Smartphone Samsung Galaxy A6+, Dual Chip, Android 8.0, 4GB RAM, 64GB, Tela Infinita de 6"" - Preto",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a6-dual-chip-android-8-0-4gb-ram-64gb-tela-infinita-de-6-preto/p/dea9b027gf/te/galx/
"Smartphone Samsung Galaxy S10E, 5,8”, 128GB, Câmera Dupla 12MP + 16MP, Branco",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s10e-58-128gb-camera-dupla-12mp-16mp-branco/p/ggcge5148f/te/gs1e/
Smartphone Multilaser F Pro 4G 16GB Android 9 Preto  P9118,,https://www.magazineluiza.com.br/smartphone-multilaser-f-pro-4g-16gb-android-9-preto-p9118/p/fae8dd8d18/te/smuf/
Smartphone Multilaser E Lite P9126 Android 8.1 Go 32gb Preto,,https://www.magazineluiza.com.br/smartphone-multilaser-e-lite-p9126-android-8-1-go-32gb-preto/p/hd9140aaak/te/smul/
Smartphone Samsung Galaxy S20 FE 128GB Cloud,3253.14,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-128gb-cloud-lavander-fone-de-ouvido-bluetooth-galaxy-buds/p/229452900/te/gs2f/
"Smartphone Asus Zenfone Selfie, Azul, ZD551KL, Tela de 5.5"", 32GB, 13MP",,https://www.magazineluiza.com.br/smartphone-asus-zenfone-selfie-azul-zd551kl-tela-de-5-5-32gb-13mp/p/hdja1057d3/te/tcsp/
"iPhone 12 Pro Max Apple Dourado, 128GB Desbloqueado - MGD93BZ/A",,https://www.magazineluiza.com.br/iphone-12-pro-max-apple-dourado-128gb-desbloqueado-mgd93bz-a/p/kh7ff733bf/te/12pm/
"Smartphone Motorola Moto G8 Power 64GB XT2041 Dual Chip Tela 6,4"" 4G Câmera 16MP + 8MP + 2MP AZUL",,https://www.magazineluiza.com.br/smartphone-motorola-moto-g8-power-64gb-xt2041-dual-chip-tela-64-4g-camera-16mp-8mp-2mp-azul/p/ga34263jde/te/mg8w/
"Smartphone Xiaomi Redmi Note 9, 6,5"", 128 GB, Octa-Core, Cinza Meia-Noite",,https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-9-65-128-gb-octa-core-cinza-meia-noite/p/ea2kec6jce/te/rno9/
"Smartphone Motorola Moto G9 Play 64GB Tela 6.5"" Câmera Tripla 48MP Selfie 8MP Android 10",,https://www.magazineluiza.com.br/smartphone-motorola-moto-g9-play-64gb-tela-6-5-camera-tripla-48mp-selfie-8mp-android-10/p/ghhhc112b4/te/srmt/
"iPhone XR Apple Coral, 64GB Desbloqueado - MRY82BR/A",,https://www.magazineluiza.com.br/iphone-xr-apple-coral-64gb-desbloqueado-mry82br-a/p/gfccbf9g7f/te/ipxr/
"Smartphone Samsung Galaxy A21S 64GB 4GB RAM Tela 6,5"" Câmera Quádrupla Traseira 48MP + 8MP + 2MP + 2MP Frontal de 13MP Bateria 5000mAh Branco",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a21s-64gb-4gb-ram-tela-65-camera-quadrupla-traseira-48mp-8mp-2mp-2mp-frontal-de-13mp-bateria-5000mah-branco/p/fe3460f5h5/te/galx/
Smartphone Multilaser E Lite P9127 32GB  Tela 4.0 Pol. 3G Quad Core Camera 5MP,,https://www.magazineluiza.com.br/smartphone-multilaser-e-lite-p9127-32gb-tela-4-0-pol-3g-quad-core-camera-5mp/p/kefcjdakk7/te/smul/
Celular sony xperia xa2 ultra dual sim 64gb 4gb ram preto,,https://www.magazineluiza.com.br/celular-sony-xperia-xa2-ultra-dual-sim-64gb-4gb-ram-preto/p/ha220hfbk2/te/snxp/
Smartphone Multilaser F P9130 32GB Dual Chip Tela 5.5 Câmera 5MP Frontal 5MP Preto,,https://www.magazineluiza.com.br/smartphone-multilaser-f-p9130-32gb-dual-chip-tela-5-5-camera-5mp-frontal-5mp-preto/p/hgj20d3k2d/te/smul/
Smartphone Motorola Moto G 5G Plus 128GB - Qualcomm Snapdragon 765 8 GB RAM Câm. Quádrupla 48 MP,2339.1,https://www.magazineluiza.com.br/smartphone-motorola-moto-g-5g-plus-128gb-qualcomm-snapdragon-765-8-gb-ram-cam-quadrupla-48-mp/p/gfc0k23298/te/srmt/
"Smartphone LG K52, Verde, LMK420BMW, Tela de 6.6"", 64GB, Câmera Quádrupla 13MP+5MP+2MP+2MP",,https://www.magazineluiza.com.br/smartphone-lg-k52-verde-lmk420bmw-tela-de-6-6-64gb-camera-quadrupla-13mp-5mp-2mp-2mp/p/ck18733c7j/te/telg/
Smartphone Multilaser E Lite P9127 32GB  Tela 4.0 Pol. 3G Quad Core Camera 5MP,459.99,https://www.magazineluiza.com.br/smartphone-multilaser-e-lite-p9127-32gb-tela-4-0-pol-3g-quad-core-camera-5mp/p/kefcjdakk7/te/smul/
Celular sony xperia xa2 ultra dual sim 64gb 4gb ram preto,2100.0,https://www.magazineluiza.com.br/celular-sony-xperia-xa2-ultra-dual-sim-64gb-4gb-ram-preto/p/ha220hfbk2/te/snxp/
Smartphone Multilaser F P9130 32GB Dual Chip Tela 5.5 Câmera 5MP Frontal 5MP Preto,538.0,https://www.magazineluiza.com.br/smartphone-multilaser-f-p9130-32gb-dual-chip-tela-5-5-camera-5mp-frontal-5mp-preto/p/hgj20d3k2d/te/smul/
Smartphone Motorola Moto G 5G Plus 128GB - Qualcomm Snapdragon 765 8 GB RAM Câm. Quádrupla 48 MP,2339.1,https://www.magazineluiza.com.br/smartphone-motorola-moto-g-5g-plus-128gb-qualcomm-snapdragon-765-8-gb-ram-cam-quadrupla-48-mp/p/gfc0k23298/te/srmt/
"Smartphone LG K52, Verde, LMK420BMW, Tela de 6.6"", 64GB, Câmera Quádrupla 13MP+5MP+2MP+2MP",1199.9,https://www.magazineluiza.com.br/smartphone-lg-k52-verde-lmk420bmw-tela-de-6-6-64gb-camera-quadrupla-13mp-5mp-2mp-2mp/p/ck18733c7j/te/telg/
"iPhone 12 Pro Max Apple 512GB Grafite 6,7”",11438.07,https://www.magazineluiza.com.br/iphone-12-pro-max-apple-512gb-grafite-67-cam-tripla-12mp-ios/p/155596700/te/12pm/
Galaxy A5 2017,1999.0,https://www.magazineluiza.com.br/galaxy-a5-2017-samsung/p/7033978/te/galx/
"iPhone SE Apple Branco, 128GB Desbloqueado - MXD12BZ/A",3819.0,https://www.magazineluiza.com.br/iphone-se-apple-branco-128gb-desbloqueado-mxd12bz-a/p/ac6b5gd509/te/ipse/
Smartphone Samsung Galaxy S20 FE 256GB Cloud White,3904.14,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-256gb-cloud-white-8gb-ram-fone-de-ouvido-bluetooth-galaxy-buds/p/229454100/te/gs2f/
"Smartphone Samsung Galaxy A51 128 GB Dual Chip Android Tela 6.5"" Octa-Core 4 GB Câmera Quádrupla 48MP + 12MP + 5MP + 5MP - Branco",2499.0,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a51-128-gb-dual-chip-android-tela-6-5-octa-core-4-gb-camera-quadrupla-48mp-12mp-5mp-5mp-branco/p/cefk3jkeeb/te/ga51/
"iPhone 12 Pro Apple 512GB Dourado 6,1”",11448.0,https://www.magazineluiza.com.br/iphone-12-pro-apple-512gb-dourado-61-cam-tripla-12mp-ios-airpods/p/229430600/te/i12p/
"Smartphone Samsung Galaxy A01, 32GB, 2GB RAM, Tela Infinita de 5.7",1099.0,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-32gb-2gb-ram-tela-infinita-de-5-7-samsumg/p/jb0j3d8543/te/galx/
iPhone 12 Pro Apple 512GB Azul-Pacífico,12548.0,https://www.magazineluiza.com.br/iphone-12-pro-apple-512gb-azul-pacifico-cam-tripla-12mp-ios-airpods/p/229430700/te/i12p/
"Zenfone Max Shot Vermelho Asus, com Tela de 6,2"", 4 GB, 64 GB e Câmera Tripla de 12MP + 5MP + 8MP - ZB634KL-4C007BR",1078.92,https://www.magazineluiza.com.br/zenfone-max-shot-vermelho-asus-com-tela-de-62-4-gb-64-gb-e-camera-tripla-de-12mp-5mp-8mp-zb634kl-4c007br/p/gb7528dfdf/te/tcsp/
"Smartphone xiaomi redmi note 9s tela 6,67"" 6gb/128gb 4g, azul",3199.99,https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-9s-tela-667-6gb-128gb-4g-azul/p/eagbjfaa8c/te/rn9s/
Smartphone Samsung Galaxy S20 FE 256GB Cloud,3552.7,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-256gb-cloud-lavender-fone-de-ouvido-bluetooth-galaxy-buds/p/229454400/te/gs2f/
"Smartphone Motorola Moto E7 Plus 64GB 4G Dual Chip  6.5""  48MP + 2MP Azul Navy",1299.0,https://www.magazineluiza.com.br/smartphone-motorola-moto-e7-plus-64gb-4g-dual-chip-6-5-48mp-2mp-azul-navy/p/cfkg3cc537/te/me7p/
"Smartphone Motorola Moto E6i Tela 6,1"" - Tiger 1,5 GHz Octa-Core - 32 GB - 2 GB RAM - Câm. Dupla 13 MP",999.0,https://www.magazineluiza.com.br/smartphone-motorola-moto-e6i-tela-61-tiger-15-ghz-octa-core-32-gb-2-gb-ram-cam-dupla-13-mp/p/hcd415987f/te/srmt/
Smartphone Samsung Galaxy A31 Tela 6.4 128GB Dual Chip 4GB RAM Android 10,2399.9,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a31-tela-6-4-128gb-dual-chip-4gb-ram-android-10/p/kc150h4f1k/te/galx/
"iPhone 12 Pro Apple 256GB Azul-Pacífico 6,1”",10748.0,https://www.magazineluiza.com.br/iphone-12-pro-apple-256gb-azul-pacifico-61-cam-tripla-12mp-ios-airpods/p/229430300/te/i12p/
Smartphone Samsung Galaxy S20 FE - 256GB,3324.05,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-256gb/p/fcj31b2fh4/te/gs2f/
"iPhone XR Apple Branco, 64GB Desbloqueado - MRY52BR/A",4815.71,https://www.magazineluiza.com.br/iphone-xr-apple-branco-64gb-desbloqueado-mry52br-a/p/hj32h9h96e/te/ipxr/
Celular lg W30 64gb,1349.0,https://www.magazineluiza.com.br/celular-lg-w30-64gb/p/fh926c585c/te/telg/
Smartphone Motorola Moto G8 Power 64GB Tela 6.4 FHD+ Câmera Traseira Quádrupla Android 10,1599.9,https://www.magazineluiza.com.br/smartphone-motorola-moto-g8-power-64gb-tela-6-4-fhd-camera-traseira-quadrupla-android-10/p/dh8k9b0kj2/te/srmt/
Smartphone Motorola One Fusion Azul 128GB Tela 6.5 Dual 4G,1699.9,https://www.magazineluiza.com.br/smartphone-motorola-one-fusion-azul-128gb-tela-6-5-dual-4g/p/bb3e396bb6/te/mtof/
"Smartphone Motorola G8 Power Lite XT2055 64GB Dual Chip Tela 6.5"" 4G WiFi Tri Câmera 16MP+2MP+2MP Azul Aqua",1373.9,https://www.magazineluiza.com.br/smartphone-motorola-g8-power-lite-xt2055-64gb-dual-chip-tela-6-5-4g-wifi-tri-camera-16mp-2mp-2mp-azul-aqua/p/djhb20154b/te/srmt/
Smartphone Samsung Galaxy S20 FE 128GB Cloud,3253.14,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-128gb-cloud-orange-fone-de-ouvido-bluetooth-galaxy-buds/p/229453400/te/gs2f/
Smartphone galaxy a01 core vermelho  samsung,748.0,https://www.magazineluiza.com.br/smartphone-galaxy-a01-core-vermelho-samsung/p/egb83c87g2/te/galx/
Celular A10-S 32GB PR Samsung,1462.05,https://www.magazineluiza.com.br/celular-a10-s-32gb-pr-samsung/p/cg1f6g3464/te/sga1/
Smartphone Samsung Galaxy A11 64GB Câmera Tripla 13MP 5MP 2MP Frontal 8MP Android 10.0 Vermelho,1454.03,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a11-64gb-camera-tripla-13mp-5mp-2mp-frontal-8mp-android-10-0-vermelho/p/ghacd2d299/te/ga11/
Smartphone Positivo Twist 3 Pro S533 64GB Aurora - 1GB RAM,,https://www.magazineluiza.com.br/smartphone-positivo-twist-3-pro-s533-64gb-aurora-1gb-ram/p/hj1de31g0g/te/spst/
"SmartPhone Motorola Moto Z2 Play Power 64GB Tela 5.5"" Cam 12MP 4GB Platinum XT1710 P",,https://www.magazineluiza.com.br/smartphone-motorola-moto-z2-play-power-64gb-tela-5-5-cam-12mp-4gb-platinum-xt1710-p/p/fhe9045h40/te/mz2p/
"Smartphone Asus ROG Phone II 128GB Black 4G - Snapdragon 855+ 8GB RAM 6,59” Câm. Dupla",,https://www.magazineluiza.com.br/smartphone-asus-rog-phone-ii-128gb-black-4g-snapdragon-855-8gb-ram-659-cam-dupla/p/ag3j7j3j2c/te/arog/
Smartphone Samsung Galaxy A10S 32GB,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb/p/hk0bhda3be/te/galx/
"iPhone 12 Apple 64GB Branco 6,1” ",,https://www.magazineluiza.com.br/iphone-12-apple-64gb-branco-61-cam-dupla-12mp-ios-airpods/p/229429200/te/ip12/
"Smartphone Samsung Galaxy S20+ 128GB Tela Infinita 6.7"" Câmera 64MP+12MP+12MP (UW)+ToF, Frontal 10MP",,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-128gb-tela-infinita-6-7-camera-64mp-12mp-12mp-uw-tof-frontal-10mp/p/hk2a5g27b8/te/galx/
Smartphone Samsung Galaxy A31 128GB Tela 6.4 4GB RAM Octa Core Câmera Quádrupla Traseira 48MP + 8MP + 5MP + 5MP Android - Branco,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a31-128gb-tela-6-4-4gb-ram-octa-core-camera-quadrupla-traseira-48mp-8mp-5mp-5mp-android-branco/p/dje8e0f6hg/te/ga31/
"Zenfone Shot Plus Red Asus, 6,26"", 4G, 128GB (64+64GB com Cartão SD) Câmera Tripla 12MP+5MP+8MP - ZB634KL-4C021BR",,https://www.magazineluiza.com.br/zenfone-shot-plus-red-asus-626-4g-128gb-64-64gb-com-cartao-sd-camera-tripla-12mp-5mp-8mp-zb634kl-4c021br/p/jj8bcc7445/te/tcsp/
Smartphone Samsung Galaxy A51 128GB Tela Infinita 6.5 Polegadas Câmera Traseira Quádrupla Leitor Digital na Tela e Processador Octa-Core,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a51-128gb-tela-infinita-6-5-polegadas-camera-traseira-quadrupla-leitor-digital-na-tela-e-processador-octa-core-samsumg/p/je18h756b3/te/ga51/
"iPhone 12 Apple 256GB (PRODUCT)RED Tela 6,1”",,https://www.magazineluiza.com.br/iphone-12-apple-256gb-product-red-tela-61-cam-dupla-12mp-ios-airpods/p/229428800/te/ip12/
Smartphone Samsung Galaxy S20 Cinza 128GB 8GB RAM Câmera Tripla 64MP + 12MP + 12MP Tela Infinita de,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-cinza-128gb-8gb-ram-camera-tripla-64mp-12mp-12mp-tela-infinita-de/p/bf4d12j0g7/te/gs20/
Obasmart 3 Gold Obabox Smartphone para a terceira Idade Original,,https://www.magazineluiza.com.br/obasmart-3-gold-obabox-smartphone-para-a-terceira-idade-original/p/ch02hkkb8c/te/tcsp/
"Smartphone Motorola G9 Plus 128GB 4GB RAM Tela 6,8"" Câmera Quádrupla Traseira 64MP + 8MP + 2MP + 2MP Frontal de 16MP Bateria 5000mAh Ouro Rosê",,https://www.magazineluiza.com.br/smartphone-motorola-g9-plus-128gb-4gb-ram-tela-68-camera-quadrupla-traseira-64mp-8mp-2mp-2mp-frontal-de-16mp-bateria-5000mah-ouro-rose/p/kg45906118/te/srmt/
"Smartphone Motorola One Hyper 128GB - 4G 4GB RAM Tela 6.5"" Octa-Core Câmera Dupla 64 MP + 8 MP + Câmera Selfie 32MP - Rosa",,https://www.magazineluiza.com.br/smartphone-motorola-one-hyper-128gb-4g-4gb-ram-tela-6-5-octa-core-camera-dupla-64-mp-8-mp-camera-selfie-32mp-rosa/p/egfgk99e41/te/mthy/
Smartphone Samsung Galaxy A10s 32GB Dual Chip Android 9.0 Tela 6.2” 4G Câmera 13MP+2MP - Vermelho,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb-dual-chip-android-9-0-tela-6-2-4g-camera-13mp-2mp-vermelho/p/bjc0jd857e/te/s10s/
"Smartphone Asus Zenfone Max M1 32GB 5,2 Dual 7 13mp Rosa Pink",,https://www.magazineluiza.com.br/smartphone-asus-zenfone-max-m1-32gb-52-dual-7-13mp-rosa-pink/p/chf6b1gg6c/te/tcsp/
